timestamp,Temperature,(S1)-SP510,(S2)-SP215
2025-06-01 05:30:00,17.562,4.3704448147575174,-4.52769119001505
2025-06-01 05:30:01,12.812,1.5564615352023674,-4.52769119001505
2025-06-01 05:30:02,12.812,-8.811384610492267,-4.52769119001505
2025-06-01 05:30:03,12.812,-9.835465695363366,-4.563143
2025-06-01 05:30:04,12.875,-12.690300888981136,-4.52769119001505
2025-06-01 05:30:05,12.875,-0.9847369330271336,-4.52769119001505
2025-06-01 05:30:05,12.875,0.15043289947705185,-4.52769119001505
2025-06-01 05:30:06,12.812,0.42077316205465776,-4.52769119001505
2025-06-01 05:30:07,12.875,0.3126342078992006,-4.52769119001505
2025-06-01 05:30:08,12.875,-9.29651838756059,-4.52769119001505
2025-06-01 05:30:09,12.875,-10.58983237532001,-4.492239770926599
2025-06-01 05:30:10,12.875,-7.3555217211320745,-4.52769119001505
2025-06-01 05:30:11,12.875,-0.5523406673725413,-4.52769119001505
2025-06-01 05:30:11,12.875,-1.0387821925473348,-4.563143
2025-06-01 05:30:12,12.875,2.4220290283524224,-4.492239770926599
2025-06-01 05:30:13,12.875,-7.301587577464055,-4.52769119001505
2025-06-01 05:30:14,12.875,-9.566003912813708,-4.52769119001505
2025-06-01 05:30:15,12.875,-9.29651838756059,-4.563143
2025-06-01 05:30:16,12.875,-9.458212551836876,-4.52769119001505
2025-06-01 05:30:17,12.875,-0.7685463978649438,-4.52769119001505
2025-06-01 05:30:17,12.875,2.58435,-4.52769119001505
2025-06-01 05:30:18,12.875,-3.901821914772077,-4.563143
2025-06-01 05:30:19,12.875,-9.78157523826971,-4.563143
2025-06-01 05:30:20,12.875,-10.158788494054388,-4.492239770926599
2025-06-01 05:30:21,12.875,-11.344012912481544,-4.492239770926599
2025-06-01 05:30:22,12.875,-0.9306907237987931,-4.492239770926599
2025-06-01 05:30:23,12.875,0.8533669670020214,-4.52769119001505
2025-06-01 05:30:23,12.875,2.6384588899654693,-4.52769119001505
2025-06-01 05:30:24,12.875,-9.835465695363366,-4.52769119001505
2025-06-01 05:30:25,12.875,-10.266555162619625,-4.52769119001505
2025-06-01 05:30:26,12.875,-14.197438739222044,-4.563143
2025-06-01 05:30:27,12.875,-1.2009122728591097,-4.52769119001505
2025-06-01 05:30:28,12.875,-1.471110079215967,-4.52769119001505
2025-06-01 05:30:29,12.875,3.3419608829571557,-4.563143
2025-06-01 05:30:29,12.875,-3.7398342906810504,-4.52769119001505
2025-06-01 05:30:30,12.875,-9.13481567591106,-4.52769119001505
2025-06-01 05:30:31,12.875,-9.835465695363366,-4.52769119001505
2025-06-01 05:30:32,12.875,-12.95948725617068,-4.492239770926599
2025-06-01 05:30:33,12.875,-1.9033771845637477,-4.52769119001505
2025-06-01 05:30:34,12.875,-0.3361197415499255,-4.52769119001505
2025-06-01 05:30:35,12.875,3.0172477115516263,-4.52769119001505
2025-06-01 05:30:36,12.875,5.020190259503051,-4.52769119001505
2025-06-01 05:30:36,12.875,-7.247652484087899,-4.563143
2025-06-01 05:30:37,12.875,-9.13481567591106,-4.563143
2025-06-01 05:30:38,12.875,-10.212672303191075,-4.492239770926599
2025-06-01 05:30:39,12.875,-12.95948725617068,-4.52769119001505
2025-06-01 05:30:40,12.875,-5.737084288051369,-4.52769119001505
2025-06-01 05:30:41,12.875,0.0963676960859452,-4.52769119001505
2025-06-01 05:30:42,12.875,0.3667032101228602,-4.52769119001505
2025-06-01 05:30:42,12.875,3.774964961820274,-4.492239770926599
2025-06-01 05:30:43,12.875,-9.027009119604015,-4.563143
2025-06-01 05:30:44,12.875,-9.512108707179362,-4.52769119001505
2025-06-01 05:30:45,12.875,-11.61331799318838,-4.52769119001505
2025-06-01 05:30:46,12.875,-7.031902613501892,-4.492239770926599
2025-06-01 05:30:47,12.875,-1.2549537335467575,-4.52769119001505
2025-06-01 05:30:48,12.875,0.5289159150426692,-4.52769119001505
2025-06-01 05:30:48,12.875,3.3419608829571557,-4.52769119001505
2025-06-01 05:30:49,12.875,-8.380090006278133,-4.492239770926599
2025-06-01 05:30:50,12.875,-9.512108707179362,-4.492239770926599
2025-06-01 05:30:51,12.875,-12.151856926491677,-4.52769119001505
2025-06-01 05:30:52,12.875,-5.683121653139201,-4.563143
2025-06-01 05:30:53,12.812,-1.363033805797639,-4.492239770926599
2025-06-01 05:30:54,12.875,-1.0387821925473348,-4.52769119001505
2025-06-01 05:30:54,12.812,3.0713641991822023,-4.52769119001505
2025-06-01 05:30:55,12.875,-4.1717822940943545,-4.52769119001505
2025-06-01 05:30:56,12.812,-9.027009119604015,-4.492239770926599
2025-06-01 05:30:57,12.875,-9.29651838756059,-4.563143
2025-06-01 05:30:58,12.875,-12.851815558419279,-4.563143
2025-06-01 05:30:59,12.812,-3.8478269897832056,-4.52769119001505
