timestamp,Temperature,(S1)-SP510,(S2)-SP215
2025-05-25 05:30:00,17.062,-1.363033805797639,-4.52769119001505
2025-05-25 05:30:01,17.062,0.3667032101228602,-4.52769119001505
2025-05-25 05:30:02,17.062,-0.4982868604790949,-4.492239770926599
2025-05-25 05:30:03,17.125,-6.546409846757282,-4.563143
2025-05-25 05:30:04,17.125,-10.913075398527416,-4.634047792659398
2025-05-25 05:30:05,17.125,-14.681717778965883,-4.52769119001505
2025-05-25 05:30:05,17.125,-12.636460766418812,-4.52769119001505
2025-05-25 05:30:06,17.125,-5.197415202063469,-4.52769119001505
2025-05-25 05:30:07,17.125,-3.631837792746342,-4.492239770926599
2025-05-25 05:30:08,17.125,-2.713714182436974,-4.52769119001505
2025-05-25 05:30:09,17.125,-0.8225954562176985,-4.52769119001505
2025-05-25 05:30:10,17.125,-12.636460766418812,-4.52769119001505
2025-05-25 05:30:11,17.125,-14.84312703080067,-4.52769119001505
2025-05-25 05:30:11,17.125,-14.251251320248358,-4.492239770926599
2025-05-25 05:30:12,17.187,-7.5712487987227615,-4.52769119001505
2025-05-25 05:30:13,17.187,-2.3896050254074184,-4.52769119001505
2025-05-25 05:30:14,17.187,-1.8493471203737593,-4.52769119001505
2025-05-25 05:30:15,17.187,-1.471110079215967,-4.492239770926599
2025-05-25 05:30:16,17.187,-2.065461678884882,-4.52769119001505
2025-05-25 05:30:17,17.187,-5.575193534190451,-4.52769119001505
2025-05-25 05:30:17,17.187,-12.636460766418812,-4.563143
2025-05-25 05:30:18,17.187,-15.650045079375932,-4.52769119001505
2025-05-25 05:30:19,17.187,-13.174819255175827,-4.52769119001505
2025-05-25 05:30:20,17.187,-5.035495956958403,-4.52769119001505
2025-05-25 05:30:21,17.187,-10.266555162619625,-4.52769119001505
2025-05-25 05:30:22,17.25,-2.119487944242317,-4.563143
2025-05-25 05:30:23,17.187,-4.9815209758404375,-4.52769119001505
2025-05-25 05:30:23,17.187,-13.820724080209985,-4.52769119001505
2025-05-25 05:30:24,17.25,-14.251251320248358,-4.52769119001505
2025-05-25 05:30:25,17.25,-14.896928215329321,-4.52769119001505
2025-05-25 05:30:26,17.25,-11.721033377514146,-4.52769119001505
2025-05-25 05:30:27,17.25,-8.703566657687562,-4.52769119001505
2025-05-25 05:30:28,17.25,-3.4158334003792636,-4.52769119001505
2025-05-25 05:30:29,17.25,-1.9033771845637477,-4.52769119001505
2025-05-25 05:30:29,17.25,-4.765611554287192,-4.52769119001505
2025-05-25 05:30:30,17.25,-13.659260695011312,-4.52769119001505
2025-05-25 05:30:31,17.25,-16.18787173157548,-4.52769119001505
2025-05-25 05:30:32,17.25,-9.13481567591106,-4.52769119001505
2025-05-25 05:30:33,17.25,-2.713714182436974,-4.52769119001505
2025-05-25 05:30:34,17.25,-3.4158334003792636,-4.52769119001505
2025-05-25 05:30:35,17.25,-8.595744906050305,-4.52769119001505
2025-05-25 05:30:35,17.25,-14.466492147272227,-4.52769119001505
2025-05-25 05:30:36,17.25,-13.605437667195478,-4.563143
2025-05-25 05:30:37,17.25,-7.463387159343695,-4.52769119001505
2025-05-25 05:30:38,17.25,-3.4698359230332403,-4.52769119001505
2025-05-25 05:30:39,17.25,-0.28206213582392525,-4.52769119001505
2025-05-25 05:30:40,17.25,-9.458212551836876,-4.52769119001505
2025-05-25 05:30:41,17.25,-12.905651882149048,-4.563143
2025-05-25 05:30:42,17.25,-12.905651882149048,-4.563143
2025-05-25 05:30:42,17.25,-3.7398342906810504,-4.52769119001505
2025-05-25 05:30:43,17.312,-3.0377891499735505,-4.52769119001505
2025-05-25 05:30:44,17.25,-1.6332173665324219,-4.563143
2025-05-25 05:30:45,17.312,-2.983779029654466,-4.52769119001505
2025-05-25 05:30:46,17.25,-14.520299979757848,-4.52769119001505
2025-05-25 05:30:47,17.312,-16.02653370785107,-4.52769119001505
